ensembl,gene_exp,Affinity,Class,disease_score,disgenet_score,pathways,kinaseness
ENSP00000361716,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000361721,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000361725,0.0,0.0,0.0,0.0,0.0,['hsa04210'],1.0
ENSP00000361726,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000361728,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000361731,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000361735,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000361745,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000361746,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000361755,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000361761,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000361769,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000361770,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000361777,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000361780,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000361784,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000361785,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000361788,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000361791,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000361800,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000361803,0.0,0.0,0.0,0.0,0.0,['hsa04144'],1.0
ENSP00000361811,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000361813,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000361818,0.0,0.0,0.0,0.0,0.0,"['hsa04512', 'hsa04514']",1.0
ENSP00000361820,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000361824,0.0,0.0,0.0,0.0,0.0,['hsa04210'],1.0
ENSP00000361834,0.0,0.0,0.0,0.0,0.0,"['hsa04151', 'hsa04510', 'hsa04512']",1.0
ENSP00000361842,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000361845,0.0,0.0,0.0,0.0,0.0,['hsa00900'],1.0
ENSP00000361850,0.0,0.0,0.0,1.891,0.05,"['hsa04064', 'hsa04610']",1.0
ENSP00000361852,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000361855,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000361857,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000361866,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000361867,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000361868,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000361871,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000361875,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000361883,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000361892,0.0,4.725365201000001,0.0,0.0,0.0,"['hsa04010', 'hsa04014', 'hsa04068']",2.0
ENSP00000361894,0.0,0.0,0.0,0.0,0.0,['hsa00260'],1.0
ENSP00000361895,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000361900,1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000361915,0.0,0.0,0.0,0.0,0.0,"['hsa04060', 'hsa04350', 'hsa04390']",1.0
ENSP00000361917,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000361918,0.0,0.0,0.0,0.0,0.0,['hsa03040'],1.0
ENSP00000361923,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000361926,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000361929,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000361930,0.0,0.0,0.0,0.0,0.0,"['hsa04110', 'hsa04114', 'hsa04151', 'hsa04390']",1.0
ENSP00000361932,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000361935,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000361943,0.0,0.0,0.0,0.0,0.0,['hsa04330'],1.0
ENSP00000361949,0.0,0.0,0.0,0.0,0.0,"['hsa03013', 'hsa03015', 'hsa03018']",1.0
ENSP00000361952,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000361959,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000361965,0.0,0.0,0.0,0.0,0.0,['hsa00230'],1.0
ENSP00000361967,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000361980,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000361982,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000361990,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000361993,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000361995,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000361998,0.0,0.0,0.0,0.0,0.0,['hsa03022'],1.0
ENSP00000362010,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362014,0.0,0.0,0.0,0.0,0.0,"['hsa04072', 'hsa04144']",1.0
ENSP00000362018,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362021,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362027,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362036,0.0,0.0,0.0,0.0,0.0,['hsa03010'],1.0
ENSP00000362047,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362057,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362060,0.0,0.0,0.0,0.0,0.0,['hsa00190'],1.0
ENSP00000362061,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362063,0.0,0.0,0.0,0.0,0.0,['hsa03015'],1.0
ENSP00000362068,0.0,0.0,0.0,0.0,0.0,['hsa03022'],1.0
ENSP00000362071,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362080,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362082,0.0,0.0,0.0,0.0,0.0,"['hsa04110', 'hsa04115', 'hsa04151', 'hsa04218', 'hsa04310', 'hsa04390', 'hsa04510', 'hsa04630']",1.0
ENSP00000362085,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362092,0.0,0.0,0.0,0.0,0.0,['hsa04150'],1.0
ENSP00000362094,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362095,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362103,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362105,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362107,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362108,0.0,0.0,0.0,1.473,0.01,['hsa04657'],1.0
ENSP00000362109,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362110,0.0,0.0,0.0,0.0,0.0,['hsa03040'],1.0
ENSP00000362111,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362115,0.0,0.0,0.0,0.0,0.0,"['hsa00562', 'hsa04070']",1.0
ENSP00000362116,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362121,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362122,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362123,0.0,0.0,0.0,0.0,0.0,"['hsa00564', 'hsa00565', 'hsa00590', 'hsa00591', 'hsa00592', 'hsa04014']",1.0
ENSP00000362125,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362127,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362131,0.0,0.0,0.0,0.0,0.0,"['hsa03030', 'hsa03420', 'hsa03430', 'hsa03440', 'hsa03460']",1.0
ENSP00000362133,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362135,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362136,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362139,0.0,0.0,0.0,0.0,0.0,unknown,2.0
ENSP00000362144,0.0,0.0,0.0,0.0,0.0,"['hsa04020', 'hsa04218', 'hsa04621']",1.0
ENSP00000362146,1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362151,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362153,0.0,0.0,0.0,0.0,0.0,['hsa03008'],1.0
ENSP00000362159,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362166,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362170,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362171,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362179,0.0,0.0,0.0,1.194,0.01,unknown,1.0
ENSP00000362181,0.0,0.0,0.0,0.0,0.0,['hsa04650'],1.0
ENSP00000362183,0.0,0.0,0.0,0.0,0.0,['hsa04080'],1.0
ENSP00000362186,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362187,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362195,0.0,0.0,0.0,0.0,0.0,"['hsa04060', 'hsa04151', 'hsa04630', 'hsa04640']",1.0
ENSP00000362201,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362205,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362206,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362207,0.0,0.0,0.0,0.0,0.0,['hsa00532'],1.0
ENSP00000362208,0.0,0.0,0.0,0.0,0.0,['hsa03010'],1.0
ENSP00000362217,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362222,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362235,0.0,0.0,0.0,0.0,0.0,['hsa00604'],1.0
ENSP00000362244,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362255,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362260,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362268,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362271,0.0,0.0,0.0,0.0,0.0,"['hsa00230', 'hsa00730']",1.0
ENSP00000362273,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362282,0.0,0.0,0.0,0.0,0.0,['hsa00790'],1.0
ENSP00000362285,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362287,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362294,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362296,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362298,0.0,0.0,0.0,0.0,0.0,"['hsa00600', 'hsa04071']",1.0
ENSP00000362299,0.0,0.0,0.0,2.912,0.02,unknown,1.0
ENSP00000362300,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362304,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362306,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362308,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362314,0.0,0.0,0.0,0.0,0.0,['hsa03013'],1.0
ENSP00000362328,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362329,0.0,0.0,0.0,0.0,0.0,['hsa00190'],1.0
ENSP00000362330,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362332,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362334,0.0,0.0,0.0,0.0,0.0,['hsa03050'],1.0
ENSP00000362339,0.0,0.0,0.0,0.0,0.0,['hsa04141'],1.0
ENSP00000362340,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362344,0.0,0.0,0.0,0.0,0.0,['hsa00790'],1.0
ENSP00000362352,0.0,0.0,0.0,0.0,0.0,['hsa04217'],1.0
ENSP00000362353,0.0,0.0,0.0,0.0,0.0,"['hsa04024', 'hsa04080', 'hsa04911']",1.0
ENSP00000362354,0.0,0.0,0.0,0.0,0.0,"['hsa00561', 'hsa00564']",1.0
ENSP00000362361,0.0,5.0,0.0,0.0,0.0,unknown,2.0
ENSP00000362372,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362376,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362381,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362386,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362387,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362390,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362392,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362395,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362399,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362403,0.0,0.0,0.0,0.0,0.0,"['hsa04020', 'hsa04080']",1.0
ENSP00000362409,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362410,0.0,0.0,0.0,0.0,0.0,['hsa04928'],1.0
ENSP00000362413,0.0,0.0,0.0,0.0,0.0,"['hsa00010', 'hsa04066']",1.0
ENSP00000362424,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362435,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362441,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362444,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362446,-1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362456,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362457,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362463,0.0,0.0,0.0,0.0,0.0,['hsa00620'],1.0
ENSP00000362464,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362465,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362469,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362479,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362480,0.0,0.0,0.0,0.0,0.0,['hsa04144'],1.0
ENSP00000362481,0.0,0.0,0.0,0.0,0.0,['hsa00240'],1.0
ENSP00000362485,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362507,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362524,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362532,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362547,0.0,0.0,0.0,0.0,0.0,['hsa04150'],1.0
ENSP00000362550,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362551,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362555,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362560,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362562,1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362563,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362566,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362570,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362574,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362576,0.0,0.0,0.0,0.0,0.0,['hsa00970'],1.0
ENSP00000362578,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362588,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362590,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362592,0.0,0.0,0.0,0.0,0.0,['hsa04218'],1.0
ENSP00000362601,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362608,0.0,4.992866337,0.0,0.0,0.0,['hsa04630'],2.0
ENSP00000362609,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362613,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362616,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362621,0.0,0.0,0.0,0.0,0.0,"['hsa03013', 'hsa03013', 'hsa03015', 'hsa03015', 'hsa03018', 'hsa03018']",1.0
ENSP00000362634,0.0,0.0,0.0,0.0,0.0,unknown,2.0
ENSP00000362638,0.0,0.0,0.0,0.0,0.0,['hsa04666'],1.0
ENSP00000362639,1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362643,0.0,0.0,0.0,0.0,0.0,"['hsa04020', 'hsa04910', 'hsa04922']",1.0
ENSP00000362649,0.0,0.0,0.0,0.0,0.0,"['hsa04110', 'hsa04330', 'hsa04919']",1.0
ENSP00000362650,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362656,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362674,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362680,0.0,5.1652248510000005,0.0,2.858,0.1,"['hsa04012', 'hsa04015', 'hsa04062', 'hsa04144', 'hsa04370', 'hsa04510', 'hsa04520', 'hsa04530', 'hsa04540', 'hsa04611', 'hsa04625', 'hsa04912', 'hsa04915', 'hsa04917', 'hsa04919', 'hsa04921', 'hsa04926']",1.0
ENSP00000362682,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362684,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362687,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362688,0.0,0.0,0.0,0.0,0.0,['hsa03013'],1.0
ENSP00000362690,0.0,0.0,0.0,0.0,0.0,['hsa04927'],1.0
ENSP00000362702,1.0,4.874096408,0.0,0.0,0.0,unknown,2.0
ENSP00000362707,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362710,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362711,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362716,0.0,0.0,0.0,0.0,0.0,['hsa04080'],1.0
ENSP00000362717,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362727,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362728,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362730,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362734,0.0,0.0,0.0,0.0,0.0,['hsa04390'],1.0
ENSP00000362743,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362746,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362748,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362751,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362759,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362760,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362763,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362768,0.0,0.0,0.0,0.0,0.0,"['hsa04110', 'hsa04218', 'hsa04350']",1.0
ENSP00000362773,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362774,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362776,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362777,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362778,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362795,0.0,0.0,0.0,2.37,0.02,"['hsa04060', 'hsa04061', 'hsa04062']",1.0
ENSP00000362799,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362803,0.0,0.0,0.0,0.0,0.0,['hsa03040'],1.0
ENSP00000362807,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362814,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362817,0.0,0.0,0.0,0.0,0.0,['hsa03320'],1.0
ENSP00000362820,0.0,0.0,0.0,0.0,0.0,['hsa03040'],1.0
ENSP00000362824,0.0,0.0,0.0,0.0,0.0,['hsa00514'],1.0
ENSP00000362836,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362841,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362863,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362869,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362870,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362873,0.0,0.0,0.0,0.0,0.0,['hsa00190'],1.0
ENSP00000362888,0.0,0.0,0.0,0.0,0.0,['hsa00430'],1.0
ENSP00000362894,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362900,0.0,0.0,0.0,0.0,0.0,['hsa03040'],1.0
ENSP00000362918,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362924,0.0,0.0,0.0,0.0,0.0,['hsa04666'],1.0
ENSP00000362931,0.0,4.658355202,0.0,0.0,0.0,unknown,2.0
ENSP00000362932,1.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362935,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362936,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362937,0.0,0.0,0.0,1.766,0.01,unknown,1.0
ENSP00000362942,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362946,0.0,0.0,0.0,0.0,0.0,['hsa04152'],1.0
ENSP00000362948,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362962,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362965,0.0,0.0,0.0,0.0,0.0,"['hsa04020', 'hsa04080']",1.0
ENSP00000362978,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362981,0.0,0.0,0.0,0.0,0.0,['hsa04350'],1.0
ENSP00000362987,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362993,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000362994,0.0,0.0,0.0,1.331,0.01,"['hsa04064', 'hsa04210', 'hsa04668']",1.0
ENSP00000363001,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000363017,0.0,0.0,0.0,0.0,0.0,"['hsa03030', 'hsa03420', 'hsa03430', 'hsa03440', 'hsa03460']",1.0
ENSP00000363019,0.0,0.0,0.0,0.0,0.0,"['hsa04120', 'hsa04141']",1.0
ENSP00000363023,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000363031,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000363040,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000363041,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000363043,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000363046,0.0,0.0,0.0,0.0,0.0,"['hsa00562', 'hsa04070']",1.0
ENSP00000363054,0.0,0.0,0.0,0.0,0.0,['hsa04145'],1.0
ENSP00000363055,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000363064,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000363068,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000363071,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000363079,0.0,0.0,0.0,0.0,0.0,"['hsa04145', 'hsa04610']",1.0
ENSP00000363089,0.0,0.0,0.0,0.0,0.0,"['hsa04064', 'hsa04066', 'hsa04145', 'hsa04151', 'hsa04217', 'hsa04620', 'hsa04621']",1.0
ENSP00000363092,0.0,4.896221247,0.0,0.0,0.0,"['hsa04022', 'hsa04540', 'hsa04611', 'hsa04923']",2.0
ENSP00000363103,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000363117,0.0,5.484209121,0.0,0.0,0.0,['hsa04062'],1.0
ENSP00000363123,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000363124,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000363128,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000363134,0.0,0.0,0.0,2.49,0.4,unknown,1.0
ENSP00000363135,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000363136,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000363149,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000363157,0.0,0.0,0.0,0.0,0.0,['hsa04060'],1.0
ENSP00000363162,0.0,0.0,0.0,0.0,0.0,"['hsa00190', 'hsa04145', 'hsa04150']",1.0
ENSP00000363191,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000363193,0.0,0.0,0.0,1.075,0.01,['hsa04919'],1.0
ENSP00000363205,0.0,0.0,0.0,0.0,0.0,"['hsa00730', 'hsa04122']",1.0
ENSP00000363216,0.0,0.0,0.0,0.0,0.0,['hsa00020'],1.0
ENSP00000363226,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000363228,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000363229,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000363232,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000363242,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000363250,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000363255,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000363257,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000363259,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000363260,0.0,0.0,0.0,0.0,0.0,['hsa00563'],1.0
ENSP00000363286,0.0,0.0,0.0,0.0,0.0,"['hsa03030', 'hsa03410', 'hsa03420']",1.0
ENSP00000363298,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000363308,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000363313,0.0,0.0,0.0,0.0,0.0,['hsa03040'],1.0
ENSP00000363314,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000363318,0.0,0.0,0.0,0.0,0.0,"['hsa04060', 'hsa04061', 'hsa04144', 'hsa04151', 'hsa04630', 'hsa04658', 'hsa04659']",1.0
ENSP00000363329,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000363330,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000363339,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000363345,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000363349,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000363360,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000363369,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000363371,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000363377,0.0,0.0,0.0,0.0,0.0,"['hsa04014', 'hsa04068']",1.0
ENSP00000363382,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000363384,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000363389,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000363390,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000363391,0.0,0.0,0.0,2.382,0.01,unknown,1.0
ENSP00000363394,0.0,0.0,0.0,0.0,0.0,unknown,1.0
ENSP00000363397,0.0,0.0,0.0,0.0,0.0,['hsa00600'],1.0
ENSP00000363398,0.0,0.0,0.0,0.0,0.0,['hsa00534'],1.0
